session_id,auction_tier,date,hour,continuous_game_number,mode,schema_version,duration_seconds,termination_reason,round_count_observed,parse_quality_status,parse_limitation_count,protocol_status,protocol_parser_version,protocol_event_count,protocol_valid_event_count,protocol_unknown_event_count,protocol_schema_mismatch_count,protocol_settlement_valid,settlement_total,settlement_confidence,treasure_count,detected_value_sum,value_sum_difference,value_sum_matches,catalog_assignment_found,catalog_assignment_mode,catalog_independent_of_settlement_total,geometry_source,geometry_settlement_independent,final_occupied_cells,identity_review_item_count,clue_quality_conflict_count,treasure_blue_count,treasure_purple_count,treasure_gold_count,treasure_other_quality_count,treasure_1x1_count,treasure_1x2_count,treasure_2x1_count,treasure_2x2_count,treasure_other_size_count,treasure_value_min,treasure_value_median,treasure_value_mean,treasure_value_max,postgame_review_status,postgame_value_gate_status,postgame_value_gate_matches,final_treasure_review_status
session_d97fb8e7a5195124,S,2026-07-29,19,42,adb-observer,1,250.828,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,76,76,0,0,true,4324164,0.981814,52,4324164,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,168,0,2,19,12,14,7,10,9,6,8,19,1814,36824.0,83157.0,776546,reviewed,matched,true,auto_confirmed
session_67cb1eed83f91a48,S,2026-07-29,19,43,adb-observer,1,138.5,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,57,56,1,0,true,1608597,0.991111,17,1615876,7279,false,true,classifier,true,yolo26n_background_catalog_scored,true,52,1,0,2,6,7,2,3,4,2,4,4,6685,69744,95051.529412,220529,final_total_conflict,mismatched,false,conflict
session_c1859471c9b1f07c,S,2026-07-29,19,44,adb-observer,1,96.641,final-capture-complete,2,complete,3,complete,auction-protocol-v2,33,33,0,0,true,4163679,0.9786,32,4163679,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,100,0,0,5,10,12,5,6,6,2,6,12,1420,79099.5,130114.96875,1293299,reviewed,matched,true,auto_confirmed
session_7802cba8e7c0292d,S,2026-07-29,19,45,adb-observer,1,50.843,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,18,1,0,true,1007038,0.991987,10,1007038,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,28,0,0,1,3,5,1,4,0,0,3,3,1814,117406.0,100703.8,240927,reviewed,matched,true,auto_confirmed
session_aee6d1522085813e,S,2026-07-29,19,46,adb-observer,1,163.469,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,63,0,0,true,5343512,0.974232,28,5343512,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,82,0,0,5,11,6,6,11,2,2,0,13,6685,87872.5,190839.714286,1587435,reviewed,matched,true,auto_confirmed
session_cde933025c688bf8,S,2026-07-29,19,47,adb-observer,1,269.735,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,78,78,0,0,true,6209704,0.992277,58,6724726,515022,false,true,classifier,true,yolo26n_background_catalog_scored,true,163,2,1,10,17,20,11,14,7,7,7,23,1420,75007.5,115943.551724,1561430,final_total_conflict,mismatched,false,conflict
session_6113003dd3aaa01c,S,2026-07-29,19,48,adb-observer,1,227.063,final-capture-complete,5,complete,3,complete,auction-protocol-v2,77,77,0,0,true,5010181,0.995995,39,5010181,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,113,0,0,8,16,8,7,10,5,4,4,16,1814,85093,128466.179487,971708,reviewed,matched,true,auto_confirmed
session_87f4e038226f2f31,S,2026-07-29,19,49,adb-observer,1,49.187,final-capture-complete,1,complete,3,complete,auction-protocol-v2,17,17,0,0,true,2338393,0.978813,20,2338393,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,69,0,0,3,8,6,3,2,1,2,4,11,5567,70270.5,116919.65,776546,reviewed,matched,true,auto_confirmed
session_69c8cd2743d76c52,S,2026-07-29,19,50,adb-observer,1,193.656,final-capture-complete,4,complete,3,complete,auction-protocol-v2,60,59,1,0,true,1211836,0.998536,10,1211836,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,41,0,0,1,4,4,1,2,1,0,1,6,2360,108882.0,121183.6,281034,reviewed,matched,true,auto_confirmed
session_5da8ef9e26017a5e,S,2026-07-29,19,51,adb-observer,1,251.625,final-capture-complete,5,complete,3,complete,auction-protocol-v2,85,78,7,0,true,4508884,0.987069,47,4508884,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,155,0,0,11,15,16,5,5,6,8,5,23,1420,71497,95933.702128,489972,reviewed,matched,true,auto_confirmed
session_e96b598575e39daf,S,2026-07-29,19,52,adb-observer,1,54.625,final-capture-complete,1,complete,3,complete,auction-protocol-v2,17,16,1,0,true,4145550,0.99348,23,4145550,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,65,0,0,3,7,10,3,5,1,4,2,11,9053,110503,180241.304348,1083805,reviewed,matched,true,auto_confirmed
session_a7b8300f6e2e87de,S,2026-07-29,19,53,adb-observer,1,72.219,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,18,17,1,0,true,4792063,0.983976,58,5291136,499073,false,true,classifier,true,yolo26n_background_catalog_scored,true,185,3,0,15,20,13,10,12,6,10,6,24,1420,51756.0,91226.482759,799999,final_total_conflict,mismatched,false,conflict
session_6a35f987a5f6ebc1,S,2026-07-29,19,54,adb-observer,1,114.094,final-capture-complete,3,complete,3,complete,auction-protocol-v2,49,48,1,0,true,1118588,0.993508,10,1118588,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,27,0,0,1,3,5,1,3,2,0,2,3,7982,77418.5,111858.8,226538,reviewed,matched,true,auto_confirmed
session_776199b7e12f8ce2,S,2026-07-29,19,55,adb-observer,1,178.281,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,63,63,0,0,true,6590730,0.968002,45,6590730,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,180,1,4,7,14,15,9,8,4,1,6,26,2446,109576,146460.666667,886532,reviewed,matched,true,auto_confirmed
session_37317f65e6e2ef22,S,2026-07-29,19,56,adb-observer,1,77.641,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,17,17,0,0,true,5353740,0.972916,47,5271994,-81746,false,true,classifier,true,yolo26n_background_catalog_scored,true,167,2,0,9,13,18,7,8,4,2,9,24,2360,69744,112170.085106,886532,final_total_conflict,mismatched,false,conflict
session_06bac308b645ad20,S,2026-07-29,19,57,adb-observer,1,115.047,final-capture-complete,3,complete,3,complete,auction-protocol-v2,53,48,5,0,true,2543112,0.994753,26,2543112,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,86,0,0,5,9,9,3,5,3,2,5,11,1814,77418.5,97812.0,364855,reviewed,matched,true,auto_confirmed
session_408c0ea0dd159462,S,2026-07-29,19,58,adb-observer,1,130.109,final-capture-complete,3,complete,3,complete,auction-protocol-v2,49,48,1,0,true,1464323,0.990378,22,1464323,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,76,0,0,3,8,7,4,4,2,2,1,13,1420,54538.5,66560.136364,221819,reviewed,matched,true,auto_confirmed
session_dd6dbf74f335cd4a,S,2026-07-29,19,59,adb-observer,1,194.531,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,79,78,1,0,true,2250529,0.991755,31,2250529,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,94,0,1,6,10,10,5,7,1,4,5,14,1814,51756,72597.709677,281034,reviewed,matched,true,auto_confirmed
session_594e1a8123ed6dd1,S,2026-07-29,19,60,adb-observer,1,122.359,final-capture-complete,2,complete,3,complete,auction-protocol-v2,42,31,11,0,true,2447188,0.988215,14,2447188,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,45,0,0,3,5,3,3,4,2,0,4,4,3844,77418.5,174799.142857,1486670,reviewed,matched,true,auto_confirmed
session_724fd7611192f9da,S,2026-07-29,19,61,adb-observer,1,258.859,final-capture-complete,5,complete_with_identity_review,3,complete,auction-protocol-v2,78,77,1,0,true,5149601,0.987887,38,5149601,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,141,1,0,9,15,7,7,6,4,1,8,19,1814,54284.0,135515.815789,1561430,reviewed,matched,true,auto_confirmed
session_d5489bf3ae86462c,S,2026-07-29,20,62,adb-observer,1,193.234,final-capture-complete,5,complete_with_identity_review,3,complete,auction-protocol-v2,77,77,0,0,true,5026932,0.994121,17,5026932,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,49,1,0,3,6,4,4,5,4,0,3,5,1420,98067,295701.882353,2394967,reviewed,matched,true,auto_confirmed
session_2491ad77b5dc9fc3,S,2026-07-29,20,63,adb-observer,1,187.875,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,65,63,2,0,true,3748253,0.978984,47,3898504,150251,false,true,classifier,true,yolo26n_background_catalog_scored,true,158,1,0,12,13,16,6,9,3,5,4,26,2360,67435,82946.893617,364855,final_total_conflict,mismatched,false,conflict
session_40fa1d078571b686,S,2026-07-29,20,64,adb-observer,1,158.312,final-capture-complete,4,complete,3,complete,auction-protocol-v2,57,56,1,0,true,2674825,0.989103,14,2674825,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,40,0,0,3,3,6,2,2,2,6,1,3,6685,79352.5,191058.928571,1486670,reviewed,matched,true,auto_confirmed
session_7340081acfb75b11,S,2026-07-29,20,65,adb-observer,1,110.359,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,16,2,0,true,2497261,0.990183,15,2497261,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,48,0,0,2,4,5,4,4,1,1,4,5,3797,93012,166484.066667,1307336,reviewed,matched,true,auto_confirmed
session_ed0e281c8f1d3f59,S,2026-07-29,20,66,adb-observer,1,81.735,final-capture-complete,2,complete,3,complete,auction-protocol-v2,35,33,2,0,true,906472,0.995467,10,906472,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,26,0,0,1,4,4,1,3,0,2,1,4,4507,96413.5,90647.2,225664,reviewed,matched,true,auto_confirmed
session_58f2500273dcb68e,S,2026-07-29,20,67,adb-observer,1,125.579,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,48,48,0,0,true,3969022,0.992958,41,3931625,-37397,false,true,classifier,true,yolo26n_background_catalog_scored,true,155,0,0,8,13,16,4,4,6,3,4,24,2446,85093,95893.292683,281034,final_total_conflict,mismatched,false,conflict
session_65dadd5d0efddaa1,S,2026-07-29,20,68,adb-observer,1,278.484,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,77,76,1,0,true,10863407,0.990501,60,10863407,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,189,2,5,14,19,17,10,13,7,6,6,28,1420,73106.0,181056.783333,2557820,reviewed,matched,true,auto_confirmed
session_d159c4d822152fd3,S,2026-07-29,20,69,adb-observer,1,258.266,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,77,1,0,true,5467358,0.964206,50,5467358,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,170,0,0,10,14,16,10,7,7,5,4,27,1420,68589.5,109347.16,540336,reviewed,matched,true,auto_confirmed
session_3d7b8692a4be85f3,S,2026-07-29,20,70,adb-observer,1,184.203,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,77,77,0,0,true,3746046,0.977157,31,3746046,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,111,0,1,4,8,13,6,4,4,3,6,14,2360,96008,120840.193548,776546,reviewed,matched,true,auto_confirmed
session_e59d365915c92f69,S,2026-07-29,20,71,adb-observer,1,63.375,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,17,1,0,true,6997050,0.993898,45,6997050,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,143,0,0,9,13,11,12,8,6,5,11,15,1420,69744,155490.0,1635681,reviewed,matched,true,auto_confirmed
session_27cf8db80bfa7c89,S,2026-07-29,20,72,adb-observer,1,204.328,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,65,63,2,0,true,9995735,0.980269,56,12442943,2447208,false,true,classifier,true,yolo26n_background_catalog_scored,true,215,1,1,13,15,18,10,5,5,3,8,35,1814,102792.0,222195.410714,2999999,final_total_conflict,mismatched,false,conflict
session_615df7174fcf650c,S,2026-07-29,20,73,adb-observer,1,175.922,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,63,62,1,0,true,6848238,0.977633,33,6848238,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,92,0,2,8,8,12,5,4,7,9,2,11,2360,85093,207522.363636,2999999,reviewed,matched,true,auto_confirmed
session_206da6aea7a66abd,S,2026-07-29,20,74,adb-observer,1,63.813,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,5534854,0.982652,38,5534854,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,129,0,0,9,17,7,5,9,3,3,9,14,6685,65433.5,145654.052632,1083805,reviewed,matched,true,auto_confirmed
session_bcb99c2cd8fab9c0,S,2026-07-29,20,75,adb-observer,1,225.75,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,4195587,0.976745,32,4195587,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,114,0,0,6,8,14,4,7,2,3,4,16,1814,103197.5,131112.09375,630423,reviewed,matched,true,auto_confirmed
session_6e4f6f729f8a6e5c,S,2026-07-29,20,76,adb-observer,1,178.141,final-capture-complete,4,complete,3,complete,auction-protocol-v2,62,62,0,0,true,4489798,0.982045,30,4489798,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,102,0,0,8,6,11,5,6,2,4,3,15,2446,82918.0,149659.933333,1307336,reviewed,matched,true,auto_confirmed
session_09d1833162dc0551,S,2026-07-29,20,77,adb-observer,1,49.859,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,18,1,0,true,1246128,0.992735,10,1246128,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,27,0,0,1,4,4,1,2,1,1,3,3,12171,108882.0,124612.8,247007,reviewed,matched,true,auto_confirmed
session_761405cb44a7152d,S,2026-07-29,20,78,adb-observer,1,208.172,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,4950941,0.997574,19,4950941,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,64,0,0,3,8,5,3,4,1,2,3,9,5567,92730,260575.842105,2999999,reviewed,matched,true,auto_confirmed
session_157f69c0baa27194,S,2026-07-29,20,79,adb-observer,1,68.297,final-capture-complete,1,complete,3,complete,auction-protocol-v2,17,17,0,0,true,5214235,0.984145,24,5214235,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,83,0,0,4,7,10,3,5,3,3,3,10,1420,115204.5,217259.791667,1956574,reviewed,matched,true,auto_confirmed
session_c3db744bd18f8145,S,2026-07-29,20,80,adb-observer,1,68.812,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,18,18,0,0,true,5067498,0.987693,23,5067498,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,79,1,0,3,4,11,5,3,3,3,4,10,5567,124560,220326.0,1956574,reviewed,matched,true,auto_confirmed
session_b8bb6d81a34cd2f6,S,2026-07-29,20,81,adb-observer,1,104.594,final-capture-complete,2,needs_review,3,complete,auction-protocol-v2,34,33,1,0,true,2753880,0.972568,39,2716483,-37397,false,true,classifier,true,yolo26n_background_catalog_scored,true,102,0,0,7,14,10,8,10,7,7,1,14,1814,47954,69653.410256,302326,final_total_conflict,mismatched,false,conflict
session_685b41ffb4b8c4ce,S,2026-07-29,21,82,adb-observer,1,186.828,final-capture-complete,5,complete,3,complete,auction-protocol-v2,79,78,1,0,true,2712589,0.995864,24,2712589,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,82,0,0,5,7,9,3,3,6,1,2,12,2446,72301.5,113024.541667,499425,reviewed,matched,true,auto_confirmed
session_babc7fb58c2933bf,S,2026-07-29,21,83,adb-observer,1,137.344,final-capture-complete,3,complete_with_identity_review,3,complete,auction-protocol-v2,48,48,0,0,true,4601952,0.992769,34,4601952,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,122,1,0,5,12,13,4,3,4,2,8,17,2360,77418.5,135351.529412,1080961,reviewed,matched,true,auto_confirmed
session_5a04e0d591dfbcb3,S,2026-07-29,21,84,adb-observer,1,101.75,final-capture-complete,2,complete,3,complete,auction-protocol-v2,33,33,0,0,true,4431532,0.993972,27,4431532,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,89,0,0,7,6,9,5,7,4,2,1,13,5567,70278,164130.814815,1561430,reviewed,matched,true,auto_confirmed
session_f515360a7dea0294,S,2026-07-29,21,85,adb-observer,1,164.344,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,63,0,0,true,2480637,0.994554,21,2480637,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,76,0,0,6,7,4,4,4,2,1,3,11,1814,61123,118125.571429,971708,reviewed,matched,true,auto_confirmed
session_cbc912b15dbe7bae,S,2026-07-29,21,86,adb-observer,1,50.562,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,17,1,0,true,945168,0.989886,10,945168,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,38,0,0,2,4,3,1,1,0,1,2,6,3747,70175.5,94516.8,281034,reviewed,matched,true,auto_confirmed
session_b18d9e9811240f48,S,2026-07-29,21,87,adb-observer,1,234.375,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,77,76,1,0,true,5243523,0.983213,42,5243523,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,135,0,3,7,17,13,5,8,3,6,10,15,3747,88911.5,124845.785714,1635681,reviewed,matched,true,auto_confirmed
session_ef732b595ca88973,S,2026-07-29,21,88,adb-observer,1,176.266,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,62,1,0,true,4722918,0.993536,34,4722918,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,116,0,0,11,11,7,5,8,2,4,3,17,2360,47954.0,138909.352941,1635681,reviewed,matched,true,auto_confirmed
session_437ef904043289eb,S,2026-07-29,21,89,adb-observer,1,117.359,final-capture-complete,3,complete,3,complete,auction-protocol-v2,47,47,0,0,true,3514368,0.974875,27,3514368,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,86,0,0,5,8,12,2,3,5,5,3,11,2446,106949,130161.777778,886532,reviewed,matched,true,auto_confirmed
session_b82e714d504063b0,S,2026-07-29,21,90,adb-observer,1,115.75,final-capture-complete,2,needs_review,3,complete,auction-protocol-v2,33,33,0,0,true,6322084,0.996006,61,8300147,1978063,false,true,classifier,true,yolo26n_background_catalog_scored,true,183,3,0,15,23,15,8,16,5,7,8,25,1814,67435,136067.983607,1635681,final_total_conflict,mismatched,false,conflict
session_829296c3269cf920,S,2026-07-29,21,91,adb-observer,1,100.172,final-capture-complete,2,needs_review,3,complete,auction-protocol-v2,32,32,0,0,true,4038769,0.954843,18,4046048,7279,false,true,classifier,true,yolo26n_background_catalog_scored,true,53,2,0,3,6,5,4,6,3,1,3,5,3844,47008.5,224780.444444,2557820,final_total_conflict,mismatched,false,conflict
session_df2e1d0f8c363572,S,2026-07-29,21,92,adb-observer,1,116.859,final-capture-complete,2,needs_review,3,complete,auction-protocol-v2,33,33,0,0,true,8217157,0.993301,48,8981532,764375,false,true,classifier,true,yolo26n_background_catalog_scored,true,157,2,1,11,18,9,10,10,9,3,3,23,2446,73106.0,187115.25,3061687,final_total_conflict,mismatched,false,conflict
session_e00006eea28c1ca1,S,2026-07-29,21,93,adb-observer,1,200.625,final-capture-complete,4,complete,3,complete,auction-protocol-v2,62,62,0,0,true,3141090,0.996751,35,3141090,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,106,0,0,4,14,11,6,7,2,5,1,20,2446,71497,89745.428571,364855,reviewed,matched,true,auto_confirmed
session_48bc813e03cb96b1,S,2026-07-29,21,94,adb-observer,1,126.907,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,47,47,0,0,true,2260291,0.993339,26,2265962,5671,false,true,classifier,true,yolo26n_background_catalog_scored,true,93,0,0,5,10,8,3,4,4,0,6,12,1814,72301.5,87152.384615,281034,final_total_conflict,mismatched,false,conflict
session_bb322de2bc1743bd,S,2026-07-29,21,95,adb-observer,1,53.297,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,18,1,0,true,1880123,0.990278,19,1880123,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,66,0,0,2,8,6,3,5,2,1,1,10,3747,102347,98953.842105,225664,reviewed,matched,true,auto_confirmed
session_17c93442f6c98feb,S,2026-07-29,21,96,adb-observer,1,55.313,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,19,18,1,0,true,4251007,0.993356,32,4256678,5671,false,true,classifier,true,yolo26n_background_catalog_scored,true,127,0,0,3,9,15,5,2,4,3,6,17,3797,128176.0,133021.1875,364855,final_total_conflict,mismatched,false,conflict
session_369069fc17f9587e,S,2026-07-29,21,97,adb-observer,1,177.11,final-capture-complete,4,complete,3,complete,auction-protocol-v2,63,63,0,0,true,5316640,0.982109,43,5316640,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,147,0,0,7,16,11,9,9,5,5,1,23,2360,79737,123642.790698,992601,reviewed,matched,true,auto_confirmed
session_9740bc1915238f32,S,2026-07-29,21,98,adb-observer,1,198.266,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,63,62,1,0,true,6355705,0.966694,40,5878665,-477040,false,true,classifier,true,yolo26n_background_catalog_scored,true,117,1,0,8,12,12,8,7,5,8,3,17,1420,76421.5,146966.625,2539483,final_total_conflict,mismatched,false,conflict
