session_id,round,scope,option_index,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,selected,capture_sequence
session_9d0036dca7931603,4,public,0,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,True,427
session_9d0036dca7931603,4,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,True,427
session_9d0036dca7931603,4,personal_option,2,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,427
session_9d0036dca7931603,4,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,427
session_c43fea3f5ea306ff,1,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,447
session_c43fea3f5ea306ff,1,personal_option,1,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,447
session_c43fea3f5ea306ff,1,personal_option,2,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,True,447
session_c43fea3f5ea306ff,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,447
session_c43fea3f5ea306ff,2,public,0,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,True,462
session_c43fea3f5ea306ff,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,462
session_c43fea3f5ea306ff,2,personal_option,2,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,False,462
session_c43fea3f5ea306ff,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,462
session_c43fea3f5ea306ff,3,public,0,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,True,477
session_c43fea3f5ea306ff,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,477
session_c43fea3f5ea306ff,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,477
session_c43fea3f5ea306ff,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,477
session_8cfbc0534c27158b,1,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,498
session_8cfbc0534c27158b,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,498
session_8cfbc0534c27158b,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,498
session_8cfbc0534c27158b,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,498
session_44ef87524a41ae8a,1,public,0,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,True,520
session_44ef87524a41ae8a,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,True,520
session_44ef87524a41ae8a,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,520
session_44ef87524a41ae8a,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,520
session_44ef87524a41ae8a,2,public,0,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,True,535
session_44ef87524a41ae8a,2,personal_option,1,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,False,535
session_44ef87524a41ae8a,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,True,535
session_44ef87524a41ae8a,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,535
session_44ef87524a41ae8a,3,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,551
session_44ef87524a41ae8a,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,551
session_44ef87524a41ae8a,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,551
session_44ef87524a41ae8a,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,551
session_44ef87524a41ae8a,4,public,0,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,True,566
session_44ef87524a41ae8a,4,personal_option,1,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,566
session_44ef87524a41ae8a,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,566
session_44ef87524a41ae8a,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,566
session_44ef87524a41ae8a,5,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,582
session_44ef87524a41ae8a,5,personal_option,1,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,False,582
session_44ef87524a41ae8a,5,personal_option,2,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,True,582
session_44ef87524a41ae8a,5,personal_option,3,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,False,582
session_9420db9a85ab7e4e,1,public,0,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,True,604
session_9420db9a85ab7e4e,1,personal_option,1,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,False,604
session_9420db9a85ab7e4e,1,personal_option,2,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,True,604
session_9420db9a85ab7e4e,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,604
session_9420db9a85ab7e4e,2,public,0,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,True,619
session_9420db9a85ab7e4e,2,personal_option,1,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,619
session_9420db9a85ab7e4e,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,619
session_9420db9a85ab7e4e,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,619
session_9420db9a85ab7e4e,3,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,635
session_9420db9a85ab7e4e,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,635
session_9420db9a85ab7e4e,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,635
session_9420db9a85ab7e4e,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,635
session_1fe5f503d1ecaadf,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,659
session_1fe5f503d1ecaadf,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,659
session_1fe5f503d1ecaadf,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,659
session_1fe5f503d1ecaadf,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,659
session_1fe5f503d1ecaadf,2,public,0,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,True,674
session_1fe5f503d1ecaadf,2,personal_option,1,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,True,674
session_1fe5f503d1ecaadf,2,personal_option,2,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,False,674
session_1fe5f503d1ecaadf,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,674
session_1d9a68767ee53210,1,public,0,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,True,695
session_1d9a68767ee53210,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,True,695
session_1d9a68767ee53210,1,personal_option,2,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,False,695
session_1d9a68767ee53210,1,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,695
session_1d9a68767ee53210,2,public,0,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,True,712
session_1d9a68767ee53210,2,personal_option,1,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,False,712
session_1d9a68767ee53210,2,personal_option,2,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,True,712
session_1d9a68767ee53210,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,712
session_1d9a68767ee53210,3,public,0,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,True,725
session_1d9a68767ee53210,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,False,725
session_1d9a68767ee53210,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,725
session_1d9a68767ee53210,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,True,725
session_1d9a68767ee53210,4,public,0,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,True,738
session_1d9a68767ee53210,4,personal_option,1,1905,quality_average_area,计算本局所有彩色品质藏品的平均占用格数,quality,彩,quality_彩_average_area,100,True,738
session_1d9a68767ee53210,4,personal_option,2,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,False,738
session_1d9a68767ee53210,4,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,738
session_c7bda9949fd19322,1,public,0,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,True,757
session_c7bda9949fd19322,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,False,757
session_c7bda9949fd19322,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,True,757
session_c7bda9949fd19322,1,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,757
session_c7bda9949fd19322,2,public,0,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,True,772
session_c7bda9949fd19322,2,personal_option,1,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,False,772
session_c7bda9949fd19322,2,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,772
session_c7bda9949fd19322,2,personal_option,3,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,772
session_c7bda9949fd19322,3,public,0,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,True,787
session_c7bda9949fd19322,3,personal_option,1,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,True,787
session_c7bda9949fd19322,3,personal_option,2,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,False,787
session_c7bda9949fd19322,3,personal_option,3,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,False,787
session_5b7b7a9525b4e7b1,1,public,0,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,True,808
session_5b7b7a9525b4e7b1,1,personal_option,1,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,False,808
session_5b7b7a9525b4e7b1,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,808
session_5b7b7a9525b4e7b1,1,personal_option,3,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,True,808
session_9dd8d5b517470290,1,public,0,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,True,830
session_9dd8d5b517470290,1,personal_option,1,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,True,830
session_9dd8d5b517470290,1,personal_option,2,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,False,830
