session_id,round,scope,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,observed_value,reported_item_count,reported_cell_count,quality_codes,catalog_item_count,validation_expected,validation_matches,capture_sequence
session_b9cdc995f684ac14,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,13,0,0,[],0,13,True,3560
session_b9cdc995f684ac14,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,4,8,[],0,4,True,3570
session_b9cdc995f684ac14,2,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[4],0,2,True,3573
session_b9cdc995f684ac14,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,3585
session_b9cdc995f684ac14,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3589
session_b9cdc995f684ac14,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,2,6,[],0,2,True,3600
session_b9cdc995f684ac14,4,personal,603,quality_total_value,计算本局紫色品质藏品总价值,quality,紫,quality_紫_total_value,1,1101752,0,0,[],0,1101752,True,3603
session_b9cdc995f684ac14,5,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,302326,0,0,[],0,302326,True,3615
session_b9cdc995f684ac14,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,4,4,[],0,4,True,3620
session_60b21806bb6f5271,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,199,0,0,[],0,199,True,3636
session_60b21806bb6f5271,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,54649,0,0,[],0,54649,True,3643
session_60b21806bb6f5271,2,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,5,10,[],0,5,True,3652
session_60b21806bb6f5271,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[1],1,1,True,3656
session_60b21806bb6f5271,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,3667
session_60b21806bb6f5271,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[4],1,1,True,3674
session_60b21806bb6f5271,4,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,7,14,[],0,7,True,3682
session_60b21806bb6f5271,4,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,394,0,0,[],0,394.117647,True,3687
session_60b21806bb6f5271,5,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,17,17,[],0,17,True,3697
session_60b21806bb6f5271,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,26,26,[],0,26,True,3702
session_a6a975b8f02b7752,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,186,0,0,[],0,186,True,3719
session_a6a975b8f02b7752,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 4]",0,2,True,3723
session_a6a975b8f02b7752,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,15,15,[],0,15,True,3734
session_a6a975b8f02b7752,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3738
session_a6a975b8f02b7752,3,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,183981,0,0,[],0,183981.0,True,3747
session_a6a975b8f02b7752,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[3],0,2,True,3751
session_182d73fe243a47b7,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,3765
session_182d73fe243a47b7,1,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,360,0,0,[],0,350.0,False,3772
session_182d73fe243a47b7,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,9,18,[],0,9,True,3780
session_182d73fe243a47b7,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,158895,0,0,[],0,158895.666667,False,3783
session_182d73fe243a47b7,3,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,3118593,0,0,[],0,3118593,True,3797
session_182d73fe243a47b7,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3801
session_182d73fe243a47b7,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,8,24,[],0,8,True,3811
session_182d73fe243a47b7,4,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,257782,0,0,[],0,257782,True,3814
session_182d73fe243a47b7,5,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,183,0,0,[],0,183,True,3825
session_182d73fe243a47b7,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,14,14,[],0,14,True,3828
session_d587d36d0c6a3915,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,817840,0,0,[],0,817840.5,True,3845
session_d587d36d0c6a3915,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,418,0,0,[],0,418.181818,True,3850
session_d587d36d0c6a3915,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,4,True,3860
session_d587d36d0c6a3915,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[4],1,1,True,3865
session_d587d36d0c6a3915,3,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,12,"[2, 3, 4]",3,3,True,3875
session_d587d36d0c6a3915,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[4],1,1,True,3879
session_d587d36d0c6a3915,4,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,2,4,[],0,2,True,3890
session_d587d36d0c6a3915,4,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,362,0,0,[],0,362.5,True,3897
session_d587d36d0c6a3915,5,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,3905
session_d587d36d0c6a3915,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,18,18,[],0,18,True,3909
session_7bd3c199877736cd,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,7,0,0,[],0,7,True,3926
session_7bd3c199877736cd,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,3933
session_7bd3c199877736cd,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,3,6,[],0,3,True,3941
session_7bd3c199877736cd,2,personal,1803,size_average_value,计算本局所有规格为1×3的藏品平均价值,size,1x3,size_1x3_average_value,1,443268,0,0,[],0,443268.75,False,3946
session_7bd3c199877736cd,3,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 3, 4]",0,5,True,3956
session_7bd3c199877736cd,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,3960
session_ccd5b578fe2642a6,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,3977
session_ccd5b578fe2642a6,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,328,0,0,[],0,328.571429,False,3982
session_65c7991cf4081d25,1,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,2,True,3998
session_65c7991cf4081d25,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,4507,0,0,[],0,4507,True,4005
session_65c7991cf4081d25,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,2,6,[],0,2,True,4014
session_65c7991cf4081d25,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[4],1,1,True,4017
session_65c7991cf4081d25,3,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,6,[],0,1,True,4027
session_65c7991cf4081d25,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[4],1,1,True,4033
session_65c7991cf4081d25,4,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,2,4,[],0,2,True,4040
session_65c7991cf4081d25,4,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,1,0,0,[],0,1,True,4044
session_91f7e713fa3734de,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,15,0,0,[],0,15,True,4059
session_91f7e713fa3734de,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[2],0,2,True,4066
session_91f7e713fa3734de,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,5,5,[],0,5,True,4074
session_91f7e713fa3734de,2,personal,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,151281,0,0,[],0,151281.4,True,4078
session_91f7e713fa3734de,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,540336,0,0,[],0,540336,True,4089
session_91f7e713fa3734de,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,4094
session_91f7e713fa3734de,4,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,5,20,[],0,5,True,4105
session_91f7e713fa3734de,4,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[3],1,1,True,4110
session_5315528cd977b130,1,public,701,reveal_largest_area_item_outline,显示本局占格数最多的藏品轮廓,global,largest_area_item,fixed_item_count,1,0,1,9,[],0,1,True,4128
session_5315528cd977b130,1,personal,303,quality_item_count,显示本局紫色品质藏品数量,quality,紫,quality_紫_count,1,15,0,0,[],0,15,True,4138
session_555817297a7e3e3e,1,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,15,[3],3,3,True,4150
session_555817297a7e3e3e,1,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,283,0,0,[],0,283.333333,True,4157
session_582eda59dbe17283,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,10,0,0,[],0,10,True,4172
session_582eda59dbe17283,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[3],0,2,True,4179
session_582eda59dbe17283,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,5,15,[],0,5,True,4187
session_582eda59dbe17283,2,personal,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,149693,0,0,[],0,149693.333333,True,4194
session_582eda59dbe17283,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,2,2,[],0,3,False,4203
session_582eda59dbe17283,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 4]",0,2,True,4208
session_582eda59dbe17283,4,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,5,30,[],0,5,True,4220
session_582eda59dbe17283,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,4227
session_582eda59dbe17283,5,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,4,"[2, 3, 4]",3,3,True,4236
session_582eda59dbe17283,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,9,9,[],0,8,False,4241
session_fffc4b1e34f5c80e,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,886532,0,0,[],0,886532.0,True,4257
session_fffc4b1e34f5c80e,1,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,4,0,0,[],0,4,True,4264
session_fffc4b1e34f5c80e,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,2,6,[],0,2,True,4272
session_fffc4b1e34f5c80e,2,personal,1804,size_average_value,计算本局所有规格为2×1的藏品平均价值,size,2x1,size_2x1_average_value,1,106949,0,0,[],0,106949.0,True,4276
session_fffc4b1e34f5c80e,3,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[1, 2, 3, 4]",0,5,True,4287
session_fffc4b1e34f5c80e,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,4291
session_26e3cd7d93e1099a,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,69,0,0,[],0,69,True,4308
session_26e3cd7d93e1099a,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,350,0,0,[],0,350.0,True,4315
session_09329ff4a323a197,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,3,3,[],0,3,True,4329
session_09329ff4a323a197,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[1],1,1,True,4337
session_09329ff4a323a197,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,3,9,[],0,3,True,4344
session_09329ff4a323a197,2,personal,1805,size_average_value,计算本局所有规格为2×2的藏品平均价值,size,2x2,size_2x2_average_value,1,301119,0,0,[],0,301119.333333,True,4347
session_09329ff4a323a197,3,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,550113,0,0,[],0,550113,True,4357
session_09329ff4a323a197,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,4361
session_bd2ad6bdc61534a5,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,37,0,0,[],0,37,True,4376
session_bd2ad6bdc61534a5,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,1,0,0,[],0,1,True,4383
session_bd2ad6bdc61534a5,2,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,2,6,[],0,2,True,4391
session_bd2ad6bdc61534a5,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,47686,0,0,[],0,47686.0,True,4395
session_bd2ad6bdc61534a5,3,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,4,4,[],0,4,True,4406
session_bd2ad6bdc61534a5,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,4410
session_bd2ad6bdc61534a5,4,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,1,4,[],0,1,True,4422
